id      |symbol  |title                                                                                               |publicationDate    |providerUrl                   |
17290261|btcusd  |Jack Dorsey still thinks Bitcoin is the strongest contender for an internet-native currency         |2020-09-10 16:07:00|cointelegraph.com             |
17290076|usdcad  |USD/CAD refreshes session lows amid notable USD supply                                              |2020-09-10 16:04:00|www.fxstreet.com              |
17290053|ftse100#|FTSE 100 edges into the green as Wall Street opens higher                                           |2020-09-10 16:02:00|www.cityam.com                |
17290271|btcusd  |The adjusted on-chain volume of Bitcoin and Ethereum hit a 30-month high in August                  |2020-09-10 16:02:00|finance.yahoo.com             |
17290150|oil#    |Slumping energy prices translate to layoffs and bankruptcies for Texas oil country                  |2020-09-10 16:00:00|www.cnn.com                   |
17290048|usdjpy  |USD/JPY Price Forecast - US Dollar Remains Choppy Against Japanese Yen                              |2020-09-10 15:56:28|www.fxempire.com              |
17290320|eurgbp  |GBP/USD Price Forecast - British Pound Continues to Hang On                                         |2020-09-10 15:52:25|www.fxempire.com              |
17290162|xauusd  |Gold Price Analysis: XAU/USD path of least resistance is up after Lagarde - Confluence Detector     |2020-09-10 15:51:00|www.fxstreet.com              |
17290100|oil#    |Colorado regulators move to quadruple oil well setbacks, a move industry predicts will be devastatin|2020-09-10 15:49:00|www.bizjournals.com           |
17290146|oil#    |Oil Major BP Gives a Taste of How It Will Go Green                                                  |2020-09-10 15:47:00|www.wsj.com                   |
17290056|us100#  |Police seek suspects after counterfeit US$100 bills used in Chatham store                           |2020-09-10 15:42:27|www.iheartradio.ca            |
17290070|jap225# |Singapore Airlines to cut 4,300 jobs as COVID inflicts toll                                         |2020-09-10 15:42:00|asia.nikkei.com               |
17290104|oil#    |CANADA FX DEBT-Canadian dollar steadies ahead of Macklem speech, as oil falls                       |2020-09-10 15:39:00|www.reuters.com               |
17290147|btcusd  |BTC bounty: 69,000 Bitcoins worth $700 million waiting for you  Nairametrics                        |2020-09-10 15:37:42|nairametrics.com              |
17290572|btcusd  |Investing in Bitcoin Cash (BCH) - Everything You Need to Know                                       |2020-09-10 15:30:06|www.securities.io             |
17290051|xrpusd  |Standard Chartered Picks Ant, not Ripple, for New Remittance Service                                |2020-09-10 15:24:00|cryptonews.com                |
17290093|xrpusd  |COVID-19 adds more weight to Mexico's collapsing economy - Marketplace                              |2020-09-10 15:23:20|www.marketplace.org           |
17290088|oil#    |Turkey in talks to secure Libyan oil and gas exploration rights                                     |2020-09-10 15:22:20|www.worldoil.com              |
17290019|xauusd  |Gold Price Analysis: XAU/USD climbs to 1-week tops, around $1960 region amid weaker USD             |2020-09-10 15:17:00|www.fxstreet.com              |
17290830|btcusd  |Bitcoin price may test yearly high if it closes the week above $10,400                              |2020-09-10 15:16:00|www.crypto-news-flash.com     |
17290231|xrpusd  |Large-scale airline layoffs could cause 'great, great economic harm,' union warns                   |2020-09-10 15:11:00|finance.yahoo.com             |
17290728|oil#    |Hurricane Laura's Aftermath: Miles of Oil Sheen in Louisiana's Wetlands - Resilience                |2020-09-10 15:09:00|www.resilience.org            |
17290089|btcusd  |Ticino Blockchain Technologies Association Has Been Established  Press release Bitcoin News         |2020-09-10 15:08:05|news.bitcoin.com              |
17290798|oil#    |Pathfinder Celebrates 45 Years of Oil & Gas Project Management Solutions                            |2020-09-10 15:06:00|www.prnewswire.com            |
17289907|btcusd  |More fiat onramps for Bitcoin SV introduced at 11 digital asset exchanges and wallets               |2020-09-10 15:00:00|www.prnewswire.com            |
17290398|ethusd  |Ethereum's daily transaction fees hit $17.1 million as DeFi activity keeps surging                  |2020-09-10 14:49:11|coinjournal.net               |
17289919|ltcusd  |TOP 5 Popular Cryptocurrencies Other than Bitcoin                                                   |2020-09-10 14:48:28|www.analyticsinsight.net      |
17290106|eurusd  |EUR/USD: Holding the uptrend after today would be a significant positive [Video]                    |2020-09-10 14:40:43|forextv.com                   |
17289938|us500#  |US weekly jobless claims hit 884,000, more filings than economists expected                         |2020-09-10 14:37:51|www.businessinsider.com.au    |
17290582|oil#    |The Global Rotating Equipment Market for Oil and Gas Market is expected to grow by $ 5.93 bn during |2020-09-10 14:27:35|www.oilandgas360.com          |
17289962|eurgbp  |GBP/USD plummets to session lows, slides further below mid-1.2900s                                  |2020-09-10 14:16:00|www.fxstreet.com              |
17290014|btcusd  |Bitcoin price balances at $10K: Discussing BTC's next big move                                      |2020-09-10 14:15:00|cointelegraph.com             |
17289949|oil#    |Factbox: European oil majors snapping up offshore wind assets                                       |2020-09-10 14:15:00|www.reuters.com               |
17290329|eurgbp  |GBP/USD: Cable stills being flung around by broad market sentiment along with Brexit trade talks [Vi|2020-09-10 14:11:00|www.fxstreet.com              |
17289869|eurgbp  |GBP/USD Technical Analysis: Negotiations and Developments - DailyForex.com                          |2020-09-10 14:02:47|www.dailyforex.com            |
17290240|eurgbp  |GBP/USD Technical Analysis: Negotiations and Developments                                           |2020-09-10 14:02:47|www.dailyforex.com            |
17290672|eurusd  |EUR/USD: Could the bulls begin to think about the pressure on 1.20 again? [Video]                   |2020-09-10 14:01:00|www.fxstreet.com              |
17289969|btcusd  |Bitcoin daily chart alert - Bulls need to step up soon - Sep. 10                                    |2020-09-10 13:54:00|www.kitco.com                 |
17289971|oil#    |Turkey Discussing Oil and Gas Exploration in Libya - Oil & Gas 360                                  |2020-09-10 13:48:30|www.oilandgas360.com          |
17290294|jap225# |India inducts Rafale jets amid rising tensions with China - Nikkei Asian Review                     |2020-09-10 13:47:00|asia.nikkei.com               |
17289829|us500#  |Global Smartphone Market Analysis and Forecast to 2024 by Recent Trends, Developments in Manufacturi|2020-09-10 13:47:00|bulletinline.com              |
17289796|xrpusd  |Ripple Price Short-Term Forecast - Another Pullback Expected                                        |2020-09-10 13:46:00|www.investingcube.com         |
17289854|usdjpy  |USD/JPY Technical Analysis: Bearish Stability Developing                                            |2020-09-10 13:43:54|www.dailyforex.com            |
17289841|us500#  |Rise your business: Digital advertising solutions that work best in Kenya                           |2020-09-10 13:43:49|www.tuko.co.ke                |
17290236|usdcad  |Decisive Time for USD/CAD Between Staying Bearish or Turning Bullish - Forex News by FX Leaders     |2020-09-10 13:36:18|www.fxleaders.com             |
17290418|usdjpy  |USD/JPY in search of a firm direction, flat-lined above 106.00 mark                                 |2020-09-10 13:31:00|www.fxstreet.com              |
17289782|btcusd  |INX Crosses Over the Mandatory Minimum of $7.5M - Now Accepting BTC, ETH, USDC                      |2020-09-10 13:25:00|www.prnewswire.com            |
17289837|usdcad  |USD/CAD: Medium-term downtrend to take back over below 1.3129 - Credit Suisse                       |2020-09-10 13:18:00|www.fxstreet.com              |
17289914|oil#    |The health claims of coconut oil explained, according to a dietitian.                               |2020-09-10 13:13:42|health.usnews.com             |
17289866|oil#    |FACTBOX-European oil majors snapping up offshore wind assets                                        |2020-09-10 13:13:00|www.reuters.com               |
17289863|ftse100#|FTSE 100 slides lower as Wall Street braces for further falls                                       |2020-09-10 13:11:00|www.proactiveinvestors.co.uk  |
17290025|ftse100#|FTSE 100 edges above 6000; Wall Street moves higher in early trading                                |2020-09-10 13:11:00|www.proactiveinvestors.co.uk  |
17289918|ftse100#|FTSE 100 edges towards 6000, Wall Street prepares for mixed start                                   |2020-09-10 13:11:00|www.proactiveinvestors.co.uk  |
17290382|ftse100#|FTSE 100 finishes in red but above 6,000 on flagging trader optimism and low volatility             |2020-09-10 13:11:00|www.proactiveinvestors.co.uk  |
17289751|eurusd  |BUZZ-Over to New York-EUR/USD on a firmer footing ahead of ECB - International Financing Review     |2020-09-10 13:00:06|www.ifre.com                  |
17290184|oil#    |North Sea Region Oil and Gas Market (2020 to 2025) - Growth, Trends, and Forecasts - ResearchAndMark|2020-09-10 12:59:43|www.oilandgas360.com          |
17289970|ftse100#|LONDON MARKET MIDDAY: FTSE 100 Dips As Markets Await ECB Rate Decision - Morningstar                |2020-09-10 12:59:00|www.morningstar.co.uk         |
17290349|oil#    |Global Oil and Gas Separator Industry to 2025 - Middle-East and Africa are Expected to Dominate the |2020-09-10 12:58:48|www.oilandgas360.com          |
17289839|oil#    |Tires and Oil on Fire at Beirut Port, Military Source Says - U.S. News & World Report               |2020-09-10 12:58:06|www.usnews.com                |
17289902|oil#    |Tires and oil on fire at Beirut port, military source says                                          |2020-09-10 12:47:00|www.reuters.com               |
17289739|euraud  |AUDUSD Bounces From the Lows But the Bearish Bias Persists                                          |2020-09-10 12:45:00|www.investingcube.com         |
17289662|xrpusd  |YouTube Ignored Warnings About XRP 'Giveaway' Scams, Ripple Says - CoinDesk                         |2020-09-10 12:40:25|www.coindesk.com              |
17289916|btcusd  |Buffett shunned tech for many years until now - would it buoy Bitcoin?                              |2020-09-10 12:37:00|cointelegraph.com             |
17289701|us100#  |Amazon prioritizes shipping medical supplies and essentials - The Bulletin Time                     |2020-09-10 12:34:00|www.thebulletintime.com       |
